id_cliente,nombre,apellido,email,telefono,fecha_nac,sexo,provincia,ciudad
241,Felipe,Martínez,felipe.martinez1362@gmail.com,1184075368,1957-01-09,Masculino,Buenos Aires,La Plata
242,Victoria,Romero,victoria.romero7715@gmail.com,1139531225,1950-01-08,Femenino,Santa Fe,Rafaela
243,Valentina,Sosa,valentina.sosa6766@gmail.com,1156856445,1999-06-28,Femenino,Chaco,Resistencia
244,Florencia,Gómez,florencia.gomez9017@gmail.com,1124856747,1946-09-25,Femenino,Mendoza,San Rafael
245,Joaquín,García,joaquin.garcia4303@gmail.com,1198608689,1947-01-02,Masculino,CABA,Recoleta
246,Leandro,Martínez,leandro.martinez350@gmail.com,1186455015,1950-04-01,Masculino,Chaco,Resistencia
247,María,Fernández,maria.fernandez7756@gmail.com,1136020651,1977-04-27,Femenino,Buenos Aires,Berazategui
248,Leandro,Pérez,leandro.perez3637@gmail.com,1163930270,1977-04-08,Masculino,Mendoza,Godoy Cruz
249,María,Álvarez,maria.alvarez5473@gmail.com,1188015438,1982-08-13,Femenino,Buenos Aires,Quilmes
250,Carlos,Gutiérrez,carlos.gutierrez4744@gmail.com,1127306374,1989-09-01,Masculino,Entre Ríos,Paraná
251,Felipe,Gómez,felipe.gomez1526@gmail.com,1147514981,1995-09-06,Masculino,Córdoba,Carlos Paz
252,Lucía,Torres,lucia.torres6789@gmail.com,1177997270,1986-07-14,Femenino,Jujuy,San Salvador de Jujuy
253,Victoria,Torres,victoria.torres5634@gmail.com,1164373749,1970-07-12,Femenino,Córdoba,Carlos Paz
254,Valentina,García,valentina.garcia6208@gmail.com,1121072319,1986-12-07,Femenino,Córdoba,Río Cuarto
255,Nicolás,Álvarez,nicolas.alvarez3240@gmail.com,1140677860,1982-07-31,Masculino,Chaco,Resistencia
256,Federico,Torres,federico.torres4368@gmail.com,1188059840,1989-02-15,Masculino,Santa Cruz,Río Gallegos
257,Carlos,Alonso,carlos.alonso824@gmail.com,1147873624,1948-07-31,Masculino,Santa Fe,Santa Fe Capital
258,Felipe,Gómez,felipe.gomez4775@gmail.com,1187014782,1950-07-05,Masculino,Santiago del Estero,Sgo. del Estero Capital
259,Julieta,Fernández,julieta.fernandez8631@gmail.com,1172754698,1998-03-30,Femenino,Río Negro,Bariloche
260,Florencia,Fernández,florencia.fernandez8601@gmail.com,1169819798,2004-12-05,Femenino,CABA,Recoleta
261,Camila,González,camila.gonzalez5171@gmail.com,1166570523,1965-03-15,Femenino,Buenos Aires,San Isidro
262,Catalina,Fernández,catalina.fernandez6721@gmail.com,1139130915,1972-11-02,Femenino,Mendoza,San Rafael
263,Victoria,Sosa,victoria.sosa8319@gmail.com,1167124546,1981-06-13,Femenino,Santa Fe,Santa Fe Capital
264,Florencia,Torres,florencia.torres8136@gmail.com,1172545527,1979-03-02,Femenino,Entre Ríos,Concordia
265,Agustina,Sánchez,agustina.sanchez6405@gmail.com,1112660899,1980-01-20,Femenino,Jujuy,San Salvador de Jujuy
266,Florencia,Sosa,florencia.sosa6392@gmail.com,1197578802,1944-09-18,Femenino,Córdoba,Villa María
267,José,Gutiérrez,jose.gutierrez4152@gmail.com,1193411049,1946-05-13,Masculino,Córdoba,Río Cuarto
268,Mateo,Gómez,mateo.gomez1170@gmail.com,1184247916,1975-04-08,Masculino,Catamarca,Catamarca Capital
269,Camila,Gutiérrez,camila.gutierrez5388@gmail.com,1120708737,1954-03-09,Femenino,Santa Cruz,Río Gallegos
270,Diego,Fernández,diego.fernandez3038@gmail.com,1187458379,2005-03-25,Masculino,Chaco,Pres. Roque Sáenz Peña
271,Catalina,Martínez,catalina.martinez8980@gmail.com,1142962494,1978-07-26,Femenino,CABA,Belgrano
272,Victoria,García,victoria.garcia5224@gmail.com,1173981958,1975-02-10,Femenino,San Juan,San Juan Capital
273,Felipe,López,felipe.lopez988@gmail.com,1179740194,1996-12-04,Masculino,Córdoba,Río Cuarto
274,Elena,Sosa,elena.sosa5978@gmail.com,1192460747,1948-11-28,Femenino,Buenos Aires,Quilmes
275,Mateo,Torres,mateo.torres7@gmail.com,1131304605,1970-11-28,Masculino,Chaco,Pres. Roque Sáenz Peña
276,Felipe,Gutiérrez,felipe.gutierrez1023@gmail.com,1133047684,1998-06-25,Masculino,Santa Fe,Venado Tuerto
277,Elena,Sosa,elena.sosa6606@gmail.com,1135637157,1973-01-21,Femenino,Córdoba,Villa María
278,Camila,Gómez,camila.gomez4978@gmail.com,1195821424,2007-02-25,Femenino,Santa Cruz,Río Gallegos
279,Juan,Romero,juan.romero3449@gmail.com,1172035198,1990-11-25,Masculino,Córdoba,Villa María
280,Diego,Fernández,diego.fernandez3503@gmail.com,1188414117,1943-07-23,Masculino,Buenos Aires,Bahía Blanca
281,Camila,Romero,camila.romero7144@gmail.com,1136898060,1973-02-11,Femenino,Salta,Orán
282,Leandro,González,leandro.gonzalez4534@gmail.com,1137343080,1986-06-26,Masculino,Entre Ríos,Concordia
283,Micaela,Fernández,micaela.fernandez6402@gmail.com,1169470886,1961-04-21,Femenino,Buenos Aires,Quilmes
284,Leandro,Pérez,leandro.perez2537@gmail.com,1159806234,1982-06-24,Masculino,CABA,Belgrano
285,Valentina,Sánchez,valentina.sanchez8351@gmail.com,1180511958,1971-06-25,Femenino,Buenos Aires,Berazategui
286,Martina,Pérez,martina.perez7412@gmail.com,1138331744,1988-11-11,Femenino,Santiago del Estero,Sgo. del Estero Capital
287,Valentina,López,valentina.lopez9028@gmail.com,1172963904,1975-02-06,Femenino,Mendoza,San Rafael
288,Lucas,González,lucas.gonzalez2731@gmail.com,1170613141,1993-11-10,Masculino,San Juan,San Juan Capital
289,Ana,Romero,ana.romero6000@gmail.com,1149668751,1957-12-25,Femenino,Buenos Aires,Berazategui
290,Micaela,Fernández,micaela.fernandez7196@gmail.com,1138674792,2002-12-05,Femenino,Chaco,Resistencia
291,Diego,Rodríguez,diego.rodriguez1367@gmail.com,1191953356,1982-03-03,Masculino,Santa Fe,Rafaela
292,Santiago,Alonso,santiago.alonso4088@gmail.com,1188289414,1982-12-18,Masculino,Santa Fe,Rafaela
293,Valentina,Gutiérrez,valentina.gutierrez8845@gmail.com,1180191692,1992-12-23,Femenino,Buenos Aires,Berazategui
294,Lucía,Sosa,lucia.sosa6039@gmail.com,1167561484,1948-01-17,Femenino,Entre Ríos,Paraná
295,Juan,González,juan.gonzalez1228@gmail.com,1138650364,2004-06-06,Masculino,Buenos Aires,Lanús
296,Lucía,Fernández,lucia.fernandez8794@gmail.com,1157630004,1962-01-23,Femenino,Jujuy,San Salvador de Jujuy
297,Carlos,Alonso,carlos.alonso103@gmail.com,1137190554,2000-03-22,Masculino,Río Negro,Bariloche
298,Nicolás,Rodríguez,nicolas.rodriguez3715@gmail.com,1116726325,1982-10-22,Masculino,Buenos Aires,La Plata
299,Florencia,Rodríguez,florencia.rodriguez5781@gmail.com,1165076728,2005-05-21,Femenino,Buenos Aires,La Plata
300,Santiago,Sánchez,santiago.sanchez3691@gmail.com,1132982497,1988-12-21,Masculino,Catamarca,Catamarca Capital
301,Lucía,González,lucia.gonzalez7549@gmail.com,1120345857,1965-11-29,Femenino,Santa Fe,Rosario
302,Camila,Rodríguez,camila.rodriguez8623@gmail.com,1194599298,1944-01-13,Femenino,Salta,Salta Capital
303,Leandro,Alonso,leandro.alonso3465@gmail.com,1124986023,1985-05-01,Masculino,Mendoza,San Rafael
304,Juan,González,juan.gonzalez1819@gmail.com,1177738117,1981-11-30,Masculino,Córdoba,Río Cuarto
305,María,Sánchez,maria.sanchez7210@gmail.com,1115815188,1965-11-09,Femenino,Entre Ríos,Concordia
306,Mateo,Martínez,mateo.martinez4734@gmail.com,1139863527,1980-11-21,Masculino,Buenos Aires,Quilmes
307,Valentina,Alonso,valentina.alonso6211@gmail.com,1128261479,1967-07-27,Femenino,Buenos Aires,La Plata
308,Bautista,López,bautista.lopez4218@gmail.com,1148473869,1947-12-03,Masculino,Neuquén,Neuquén Capital
309,Laura,Rodríguez,laura.rodriguez7976@gmail.com,1174329178,1981-05-25,Femenino,Córdoba,Río Cuarto
310,Camila,Torres,camila.torres7669@gmail.com,1178966759,1993-01-10,Femenino,Mendoza,Godoy Cruz
311,Camila,López,camila.lopez5151@gmail.com,1188592379,1985-04-07,Femenino,Chaco,Resistencia
312,Florencia,Sánchez,florencia.sanchez4940@gmail.com,1128915148,1995-09-15,Femenino,Salta,Orán
313,Federico,Martínez,federico.martinez1803@gmail.com,1117515316,1971-12-27,Masculino,Mendoza,San Rafael
314,Bautista,Gutiérrez,bautista.gutierrez1382@gmail.com,1179650670,1974-09-13,Masculino,Buenos Aires,Quilmes
315,Camila,Gómez,camila.gomez7404@gmail.com,1154432714,2001-07-31,Femenino,CABA,Belgrano
316,Camila,González,camila.gonzalez9331@gmail.com,1190920893,1992-02-26,Femenino,Entre Ríos,Concordia
317,Felipe,Alonso,felipe.alonso172@gmail.com,1152389286,1959-06-10,Masculino,San Juan,San Juan Capital
318,Victoria,Gutiérrez,victoria.gutierrez5387@gmail.com,1138080022,1966-12-16,Femenino,CABA,Recoleta
319,Valentina,Álvarez,valentina.alvarez8073@gmail.com,1127205082,2001-06-25,Femenino,Misiones,Eldorado
320,Elena,Fernández,elena.fernandez6247@gmail.com,1178882402,1993-05-17,Femenino,Santiago del Estero,Sgo. del Estero Capital
321,Nicolás,Romero,nicolas.romero4585@gmail.com,1154904525,1958-04-29,Masculino,Buenos Aires,La Plata
322,Catalina,González,catalina.gonzalez8437@gmail.com,1113124993,1983-03-22,Femenino,Misiones,Eldorado
323,Carlos,Rodríguez,carlos.rodriguez1816@gmail.com,1143531111,1980-07-10,Masculino,Entre Ríos,Paraná
324,Juan,García,juan.garcia4300@gmail.com,1164761457,2007-04-21,Masculino,Salta,Salta Capital
325,Laura,Gómez,laura.gomez6401@gmail.com,1197873918,1979-06-21,Femenino,Santa Fe,Santa Fe Capital
326,Agustina,González,agustina.gonzalez6238@gmail.com,1118162491,1969-03-09,Femenino,Buenos Aires,San Isidro
327,Micaela,Pérez,micaela.perez8928@gmail.com,1128000139,1998-11-18,Femenino,Córdoba,Carlos Paz
328,Laura,Álvarez,laura.alvarez5920@gmail.com,1132832803,1952-08-22,Femenino,Formosa,Formosa Capital
329,Lucas,Sánchez,lucas.sanchez3868@gmail.com,1158052916,1996-01-31,Masculino,Buenos Aires,Berazategui
330,Elena,Torres,elena.torres7029@gmail.com,1138941324,2004-06-04,Femenino,Buenos Aires,San Isidro
331,Valentina,Alonso,valentina.alonso6858@gmail.com,1163720225,1975-10-17,Femenino,Córdoba,Villa María
332,Julieta,Gutiérrez,julieta.gutierrez8203@gmail.com,1163021832,1990-06-30,Femenino,Misiones,Eldorado
333,Lucas,Sosa,lucas.sosa4099@gmail.com,1164185809,1987-01-04,Masculino,Salta,Salta Capital
334,María,Romero,maria.romero9847@gmail.com,1158522189,1994-05-08,Femenino,Salta,Salta Capital
335,Lucas,García,lucas.garcia1135@gmail.com,1118322718,1980-12-24,Masculino,Salta,Salta Capital
336,Camila,González,camila.gonzalez9686@gmail.com,1150553649,1944-08-30,Femenino,Misiones,Eldorado
337,Felipe,Gómez,felipe.gomez3744@gmail.com,1138094523,1966-01-10,Masculino,Chaco,Pres. Roque Sáenz Peña
338,Juan,Pérez,juan.perez508@gmail.com,1162631895,1945-01-12,Masculino,Córdoba,Río Cuarto
339,José,Gutiérrez,jose.gutierrez3533@gmail.com,1160613609,1974-05-01,Masculino,Mendoza,San Rafael
340,Santiago,Pérez,santiago.perez3364@gmail.com,1120999610,1992-01-12,Masculino,Córdoba,Río Cuarto
341,Victoria,Sánchez,victoria.sanchez5141@gmail.com,1163054602,1980-08-10,Femenino,Córdoba,Río Cuarto
342,Victoria,Torres,victoria.torres5493@gmail.com,1168115740,1957-10-01,Femenino,Córdoba,Río Cuarto
343,Valentina,García,valentina.garcia7576@gmail.com,1131315978,1950-10-06,Femenino,Santa Fe,Rafaela
344,Diego,García,diego.garcia4815@gmail.com,1120100073,1960-07-05,Masculino,Chaco,Pres. Roque Sáenz Peña
345,Julieta,Torres,julieta.torres5846@gmail.com,1160082785,1956-06-02,Femenino,Santa Fe,Santa Fe Capital
346,Florencia,Martínez,florencia.martinez5025@gmail.com,1166499688,1988-06-13,Femenino,Santa Fe,Santa Fe Capital
347,Ana,Fernández,ana.fernandez7619@gmail.com,1156343120,1951-08-21,Femenino,Mendoza,San Rafael
348,Laura,Torres,laura.torres5775@gmail.com,1183194153,1975-07-22,Femenino,Santa Fe,Santa Fe Capital
349,Leandro,Gutiérrez,leandro.gutierrez3307@gmail.com,1145008079,1963-07-10,Masculino,Salta,Salta Capital
350,Leandro,Sánchez,leandro.sanchez391@gmail.com,1166095793,1981-05-11,Masculino,San Juan,San Juan Capital
351,Lucía,Sosa,lucia.sosa5527@gmail.com,1113969611,1948-09-24,Femenino,Santa Fe,Santa Fe Capital
352,Juan,Martínez,juan.martinez2891@gmail.com,1190197369,1965-03-08,Masculino,Buenos Aires,Lanús
353,Valentina,Pérez,valentina.perez9149@gmail.com,1158066981,1980-05-20,Femenino,Misiones,Eldorado
354,Santiago,Gutiérrez,santiago.gutierrez4061@gmail.com,1141150755,1991-03-16,Masculino,CABA,Recoleta
355,Matías,García,matias.garcia362@gmail.com,1138107338,1947-12-24,Masculino,San Juan,San Juan Capital
356,Carlos,Fernández,carlos.fernandez1034@gmail.com,1113572176,1986-01-02,Masculino,Formosa,Formosa Capital
357,José,Torres,jose.torres2545@gmail.com,1145997482,1955-06-08,Masculino,Buenos Aires,Lanús
358,Lucas,Martínez,lucas.martinez4554@gmail.com,1192682758,1962-10-01,Masculino,Salta,Orán
359,José,Pérez,jose.perez387@gmail.com,1112572198,1952-12-23,Masculino,Santa Fe,Venado Tuerto
360,Valentina,López,valentina.lopez8435@gmail.com,1192336848,1997-02-24,Femenino,Chaco,Pres. Roque Sáenz Peña
361,Valentina,López,valentina.lopez8058@gmail.com,1145816521,1976-02-29,Femenino,Mendoza,Godoy Cruz
362,Bautista,Álvarez,bautista.alvarez2579@gmail.com,1171689639,1941-04-22,Masculino,Buenos Aires,La Plata
363,Lucía,López,lucia.lopez8903@gmail.com,1194387601,1942-10-12,Femenino,Buenos Aires,Bahía Blanca
364,Julieta,Álvarez,julieta.alvarez6452@gmail.com,1111311098,1962-05-17,Femenino,Salta,Salta Capital
365,Matías,Sosa,matias.sosa3985@gmail.com,1114675743,2003-04-13,Masculino,Entre Ríos,Paraná
366,Agustina,Torres,agustina.torres5467@gmail.com,1151284137,1947-02-19,Femenino,Santiago del Estero,Sgo. del Estero Capital
367,Diego,Rodríguez,diego.rodriguez2024@gmail.com,1163936374,1944-03-30,Masculino,San Juan,San Juan Capital
368,Camila,Álvarez,camila.alvarez9181@gmail.com,1127057178,1952-08-24,Femenino,Córdoba,Villa María
369,Elena,Torres,elena.torres5786@gmail.com,1180340351,1982-09-01,Femenino,Buenos Aires,La Plata
370,Felipe,Pérez,felipe.perez778@gmail.com,1138935637,1992-03-16,Masculino,Mendoza,Godoy Cruz
371,Bautista,Rodríguez,bautista.rodriguez4095@gmail.com,1124788239,1954-04-12,Masculino,CABA,Recoleta
372,Diego,Sosa,diego.sosa1008@gmail.com,1116137787,1961-06-07,Masculino,Santa Fe,Rosario
373,Elena,Gutiérrez,elena.gutierrez5093@gmail.com,1137765404,1968-08-16,Femenino,Entre Ríos,Concordia
374,Sofía,García,sofia.garcia9775@gmail.com,1142202413,1992-11-14,Femenino,Chaco,Pres. Roque Sáenz Peña
375,Sofía,Martínez,sofia.martinez7778@gmail.com,1110991437,1976-08-30,Femenino,Salta,Orán
376,Catalina,Sosa,catalina.sosa8891@gmail.com,1153597042,1968-07-29,Femenino,Buenos Aires,Bahía Blanca
377,Catalina,Torres,catalina.torres5027@gmail.com,1148600377,1968-12-07,Femenino,CABA,Recoleta
378,Lucía,Martínez,lucia.martinez9751@gmail.com,1178365531,2003-03-02,Femenino,Misiones,Eldorado
379,Federico,García,federico.garcia9991@gmail.com,1160987157,1948-02-01,Prefiere no contestar,Catamarca,Catamarca Capital
380,Leandro,Álvarez,leandro.alvarez664@gmail.com,1197949423,1994-04-02,Masculino,Santa Cruz,Río Gallegos
381,Catalina,Gutiérrez,catalina.gutierrez9039@gmail.com,1115473594,1948-04-13,Femenino,Salta,Orán
382,Diego,Rodríguez,diego.rodriguez1809@gmail.com,1131814550,1989-10-03,Masculino,Santa Fe,Rosario
383,Felipe,Sosa,felipe.sosa1354@gmail.com,1144891438,1988-06-16,Masculino,Entre Ríos,Paraná
384,Agustina,Martínez,agustina.martinez7344@gmail.com,1160274094,2003-07-25,Femenino,Santa Fe,Santa Fe Capital
385,Agustina,Fernández,agustina.fernandez6374@gmail.com,1188594780,1999-01-10,Femenino,Santa Fe,Venado Tuerto
386,Joaquín,Sánchez,joaquin.sanchez2375@gmail.com,1194348536,1944-02-28,Masculino,Córdoba,Carlos Paz
387,Julieta,Sosa,julieta.sosa7762@gmail.com,1183995443,1982-04-25,Femenino,Santa Fe,Santa Fe Capital
388,Agustina,Torres,agustina.torres9102@gmail.com,1189568757,1964-11-12,Femenino,Salta,Orán
389,Agustina,Gómez,agustina.gomez7646@gmail.com,1134600596,1984-12-12,Femenino,Buenos Aires,San Isidro
390,Mateo,Pérez,mateo.perez1318@gmail.com,1150528714,1987-11-12,Masculino,Entre Ríos,Concordia
391,Matías,Pérez,matias.perez3850@gmail.com,1142268478,2003-05-05,Masculino,Buenos Aires,Berazategui
392,Leandro,Sosa,leandro.sosa3804@gmail.com,1188371061,1950-12-24,Masculino,Santa Fe,Santa Fe Capital
393,Felipe,Gómez,felipe.gomez2559@gmail.com,1113083377,1948-10-02,Masculino,Santa Fe,Santa Fe Capital
394,Lucas,Sánchez,lucas.sanchez4390@gmail.com,1164008969,1986-10-28,Masculino,Buenos Aires,Bahía Blanca
395,Felipe,Alonso,felipe.alonso544@gmail.com,1125933132,1997-12-14,Masculino,Buenos Aires,Quilmes
396,Micaela,Pérez,micaela.perez7124@gmail.com,1135057307,1943-08-24,Femenino,CABA,Recoleta
397,Ana,Rodríguez,ana.rodriguez5143@gmail.com,1181334478,1983-03-17,Femenino,Catamarca,Catamarca Capital
398,Federico,Álvarez,federico.alvarez4614@gmail.com,1171648662,1984-02-16,Masculino,Buenos Aires,La Plata
399,Elena,González,elena.gonzalez9637@gmail.com,1134979947,1972-06-17,Femenino,Formosa,Formosa Capital
400,Nicolás,Sánchez,nicolas.sanchez3650@gmail.com,1130432452,1993-05-14,Masculino,Córdoba,Río Cuarto
401,Ana,Sánchez,ana.sanchez7227@gmail.com,1127842702,1985-11-16,Femenino,Santa Cruz,Río Gallegos
402,Lucas,Pérez,lucas.perez2142@gmail.com,1186374099,1944-03-20,Masculino,Entre Ríos,Concordia
403,Matías,Alonso,matias.alonso2656@gmail.com,1157398226,2005-03-19,Masculino,Río Negro,Bariloche
404,Felipe,Sánchez,felipe.sanchez3168@gmail.com,1181422770,1952-06-22,Masculino,Chaco,Pres. Roque Sáenz Peña
405,Victoria,García,victoria.garcia9781@gmail.com,1179746987,1962-12-27,Femenino,Jujuy,San Salvador de Jujuy
406,Florencia,Álvarez,florencia.alvarez9724@gmail.com,1137542069,1990-06-21,Femenino,Misiones,Eldorado
407,Florencia,Gómez,florencia.gomez8544@gmail.com,1172353002,1969-09-15,Femenino,Buenos Aires,Bahía Blanca
408,Juan,Sosa,juan.sosa3861@gmail.com,1156896760,2004-05-24,Masculino,Formosa,Formosa Capital
409,Lucía,García,lucia.garcia5109@gmail.com,1199571321,1988-11-25,Femenino,Formosa,Formosa Capital
410,Leandro,García,leandro.garcia729@gmail.com,1114818713,2001-03-07,Masculino,Buenos Aires,Lanús
411,Joaquín,Martínez,joaquin.martinez883@gmail.com,1147373929,1955-07-09,Masculino,CABA,Recoleta
412,Matías,López,matias.lopez2468@gmail.com,1158024624,1976-12-16,Masculino,Formosa,Formosa Capital
413,Martina,Martínez,martina.martinez9406@gmail.com,1127773990,1949-04-12,Femenino,Santa Fe,Rosario
414,Lucía,Gómez,lucia.gomez5661@gmail.com,1135434611,2005-02-06,Femenino,Río Negro,Bariloche
415,Bautista,González,bautista.gonzalez52@gmail.com,1194346967,1976-09-11,Masculino,Río Negro,Bariloche
416,Federico,González,federico.gonzalez3629@gmail.com,1198010169,1957-01-14,Masculino,Córdoba,Carlos Paz
417,Ana,Alonso,ana.alonso7135@gmail.com,1186270628,1967-05-14,Femenino,Buenos Aires,San Isidro
418,Carlos,Martínez,carlos.martinez623@gmail.com,1133198064,2002-01-04,Masculino,Buenos Aires,Quilmes
419,Leandro,Romero,leandro.romero1152@gmail.com,1197199715,1978-06-27,Masculino,Chaco,Pres. Roque Sáenz Peña
420,Agustina,Pérez,agustina.perez8769@gmail.com,1143317763,1989-11-16,Femenino,Jujuy,San Salvador de Jujuy
421,Diego,López,diego.lopez4550@gmail.com,1199438817,1990-06-16,Masculino,Mendoza,San Rafael
422,Camila,González,camila.gonzalez7741@gmail.com,1174523179,1964-01-20,Femenino,Buenos Aires,Berazategui
423,Federico,García,federico.garcia2942@gmail.com,1110008498,2003-03-07,Masculino,Buenos Aires,Bahía Blanca
424,Leandro,Alonso,leandro.alonso3992@gmail.com,1169504127,1992-03-28,Masculino,Buenos Aires,Quilmes
425,Ana,González,ana.gonzalez6246@gmail.com,1157990219,1955-04-10,Femenino,CABA,Belgrano
426,Nicolás,Martínez,nicolas.martinez9954@gmail.com,1143091706,1982-04-24,Prefiere no contestar,Santa Fe,Venado Tuerto
427,Luis,Martínez,luis.martinez720@gmail.com,1127404615,1963-09-26,Masculino,Entre Ríos,Concordia
428,María,Gutiérrez,maria.gutierrez7748@gmail.com,1154055733,1979-05-16,Femenino,Santa Fe,Rafaela
429,Bautista,García,bautista.garcia95@gmail.com,1172864395,1978-12-15,Masculino,Mendoza,Godoy Cruz
430,Carlos,Alonso,carlos.alonso2778@gmail.com,1151390695,2006-11-18,Masculino,Córdoba,Villa María
431,Diego,Sánchez,diego.sanchez2227@gmail.com,1170428841,1999-06-11,Masculino,San Juan,San Juan Capital
432,Luis,Sosa,luis.sosa4854@gmail.com,1169017198,1991-12-10,Masculino,CABA,Recoleta
433,Matías,Rodríguez,matias.rodriguez2973@gmail.com,1134027372,1967-11-14,Masculino,Salta,Orán
434,José,Romero,jose.romero3714@gmail.com,1189668976,1989-08-03,Masculino,Mendoza,San Rafael
435,Bautista,Gutiérrez,bautista.gutierrez253@gmail.com,1123179851,1986-08-28,Masculino,Mendoza,San Rafael
